Name,Rating,Seating Capacity,Average Meal Price,Marketing Budget,Social Media Followers,Chef Experience Years,Number of Reviews,Avg Review Length,Ambience Score,Service Quality Score,Parking Availability,Weekend Reservations,Weekday Reservations,Revenue,Cuisine_French,Cuisine_Indian,Cuisine_Italian,Cuisine_Japanese,Cuisine_Mexican,Location_Rural,Location_Suburban,Reservation Ratio,Review Quality Score
2112,3.7,-1.4491426846709983,30.67,-0.2571559843600931,-0.35990162299578854,-0.37198714484465834,-1.0678641103232775,-0.9350818336768244,1.5061289978094652,-1.0473144486820667,0,-0.12443702921652881,-0.7116553906794018,256525.49,False,True,False,False,False,True,False,-0.43155663464536115,-3.4598027846042503
2224,4.0,0.44757814571556825,47.24,-0.013291907216738308,0.028631546402332113,-0.19070542403281848,-0.9560309187072638,0.7147639537136831,-1.173182568236801,-0.04205521732873412,0,-1.2231066052870336,-1.0116091675552792,724252.64,False,False,True,False,False,False,True,105.35696030425838,2.8590558148547323
2335,4.9,-1.1617607406730337,70.4,-0.65172258108642,-0.4711794981218322,1.4408300632737403,1.2229125566499115,0.9403970779841859,-0.5518929297333192,-0.6993400993674515,0,-1.0732880267319649,-0.41170161380352427,646783.75,False,False,False,True,False,True,False,-1.8243939672707445,4.607945682122511
2446,3.5,-0.41456768627832563,59.05,-0.4752636308838127,-0.2397129291186965,-0.5532688656564981,0.19116117593442786,0.4731824351302823,-0.047095098449239786,-1.4339526145871944,0,-0.973408974361919,-0.5116862060954834,703970.55,True,False,False,False,False,False,True,-1.9934087189686402,1.656138522955988
2557,3.8,0.21767259051719653,39.52,0.31825363586580024,0.4704149097826213,-0.009423703220978625,-0.8622353386422197,-0.7830902336680828,0.18588851598956582,-0.08071903391924712,1,-1.1232275529169877,0.9380903821379243,580250.12,False,False,False,False,False,False,True,-0.5795537521206549,-2.9757428879387144
2668,4.2,-1.67904823986937,38.6,-1.239736412041071,-1.174006907203014,-1.6409591905275374,-1.2229875696616197,-0.34434251984392655,1.2343147809641912,0.7312211144815215,0,-0.7736508696218272,-0.7116553906794018,274742.8,False,True,False,False,False,True,False,-2.683077278415971,-1.4462385833444915
2779,4.5,0.21767259051719653,55.16,0.443747733991257,0.2449604594548917,-1.0971140280920177,-0.9560309187072638,-0.0989234708482151,-1.3673355802691392,-1.5499440643587328,1,1.074111599224022,-1.0116091675552792,790777.86,True,False,False,False,False,False,True,-92.52270622414932,-0.4451556188169679
2890,4.8,-0.8169024078754761,42.27,0.32428173664911913,0.42865215684096086,-1.0971140280920177,-0.9488158740868757,-1.2285144261272165,-1.3673355802691392,1.3111783633392131,1,-0.37413466014164354,-0.21173242921960597,445708.47,False,False,False,False,False,True,False,-0.47462901432218746,-5.896869245410639
3001,4.8,-1.67904823986937,35.0,0.7221363883481654,0.8155749373081692,0.7157031800263808,0.6962142993615876,-0.16271078314462248,-0.6683847369527219,0.5379020315289575,1,-1.2231066052870336,-0.6616630945334221,268505.2,False,False,False,False,False,True,False,-3.6150552467822825,-0.7810117590941879
3112,4.6,0.9073892561123117,35.69,0.18727944611914452,0.2953656329924484,-0.9158323072801778,0.28134923368927783,-1.173304760337085,-0.3189093152945132,0.07393623244280415,1,0.42489775881872366,-0.91162457526332,614599.82,False,False,False,False,False,False,False,4.807872325193712,-5.39720189755059
3223,3.5,-0.874378796675069,59.49,-0.5892495366047515,-0.783219193301616,-0.9158323072801778,-0.7251494908548478,0.001291247084834779,-0.435401122513916,-0.35136575005283666,0,-0.973408974361919,-1.1615860559932178,601664.29,True,False,False,False,False,True,False,6.024090187601183,0.004519364796921727
3335,3.0,0.7924364785131258,39.25,-0.45005520942629734,-0.38126611614589245,1.62211178408558,-1.1327995119067695,-1.5566250249058882,-0.39657052010744853,-0.3900295666433493,0,-1.2730461314720567,1.5379979358896791,667565.4,False,True,False,False,False,False,False,-0.5015946283761646,-4.669875074717664
3446,3.8,-0.874378796675069,26.59,0.2935932235704048,0.44733266843954417,-0.9158323072801778,-1.1905198688698737,1.5607311316190806,1.2343147809641912,-0.5833486495959131,0,0.025381549338540043,0.13821364380225107,283286.23,False,False,False,False,True,True,False,0.02229945975146801,5.930778300152506
3557,3.3,-0.7019496302762903,61.1,-0.3826500824855498,-0.40365052228557413,0.17185801759086122,0.8260851025285716,-0.8776282884114432,1.1566535761512564,-1.3566249814061688,1,-0.7237113434368042,0.6881289014080264,668794.55,True,False,False,False,False,True,False,-0.42870621007268733,-2.8961733517577626
3668,4.4,0.620007312114347,42.46,2.030234258328363,2.0976055652074943,-1.4596774697156973,0.12261825204074188,-0.11134849876223946,1.0401617689318532,-1.472616431177707,0,-0.024557976846482907,1.5879902320356587,686243.79,False,False,False,False,False,False,False,-0.009489207703526036,-0.48993339455385365
3779,4.3,1.367200366509055,32.52,0.08041765950576432,0.08397524599468668,0.8969849008382207,0.9379182941445856,-1.6193338715933823,0.8848393593059829,-0.6606762827769388,0,-0.2742556077715977,-0.6116707983874425,628872.49,False,True,False,False,False,False,False,-0.7062451307620875,-6.963135647851543
3890,3.1,-1.5640954622701841,70.64,-0.8999707315267339,-0.8357715520803892,0.7157031800263808,-0.5050906299330139,-1.0638365927481142,-1.600319194707945,0.5765658481194702,0,-0.923469448176896,-0.9616168714092996,534359.77,False,False,False,True,False,True,False,-24.059254210993064,-3.297893437519154
4001,4.7,-0.5295204638775115,55.03,-0.4374509986975397,-0.5092920361534246,0.7157031800263808,0.1009731181795779,0.6742428137776915,-1.2508437730497364,-0.7380039159579643,0,-1.3729251838421026,-0.91162457526332,638362.61,False,False,True,False,False,False,True,-15.535146653414305,3.16894122475515
4112,3.5,1.0798184225110905,40.63,0.6454151056513796,0.8584649625014682,-0.37198714484465834,-0.10826317581167402,-1.3448363690015737,0.8071781544930476,1.0791954637961367,0,1.124051125409045,0.08822134765627149,732451.07,False,False,False,False,False,False,False,1.0329250825945853,-4.706927291505508
4223,3.9,-0.35709129747873275,66.73,-0.8495538886117033,-0.9015291000926436,-0.37198714484465834,1.0100687403484656,0.4481960248675409,0.3412109256154364,-0.4286933832338619,0,-1.3229856576570795,0.2881905322401898,810162.52,False,False,False,True,False,False,True,-1.027010853244186,1.7479644969834094
4334,4.3,0.3901017569159753,31.91,-0.27578829587216963,-0.24733543672501498,-0.9158323072801778,1.4393638952615513,-1.7258822937731348,0.6130251424607095,0.46057439834793196,0,0.9742325468539761,0.2881905322401898,490291.52,False,False,False,False,True,False,True,0.75627985338455,-7.42129386322448
4446,3.9,-0.41456768627832563,41.51,-0.6522705902485398,-0.6941646854221628,-0.9158323072801778,1.3563908821270894,-0.11831085261755214,0.7683475520865801,-0.23537430028129802,0,0.8743534944839302,-1.0116091675552792,501334.08,False,False,False,False,False,False,True,-75.31577869993995,-0.4614123252084533
4557,3.9,0.5625309233147541,65.3,-0.5914415732532311,-0.42007648938088016,0.7157031800263808,-1.3997561628611255,0.7718160265225975,1.4284677929965295,-0.0033914007382214806,0,-0.7736508696218272,0.5381520129700876,1030821.95,False,False,False,True,False,False,False,-0.5029742594348328,3.01008250343813
4668,3.1,0.3901017569159753,36.0,-0.6330902695743434,-0.46634833132909514,-0.9158323072801778,-1.0606490657028897,1.4835069742682774,0.45770273283483925,-0.8539953657295027,0,0.075321075523563,-1.3615552405771363,544343.65,False,False,False,False,False,False,True,-0.20832522135021733,4.59887162023166
4779,3.8,1.6545823105070196,56.72,1.8537753081257555,1.8724195130349168,-0.19070542403281848,-1.4214012967222895,-0.02168146681744923,-0.7848765441721247,0.03527241585229116,1,2.7221159633297796,0.8880980859919447,1140222.94,True,False,False,False,False,False,False,1.4417238084851238,-0.08238957390630706
4890,4.5,-0.2996149086791398,31.5,-1.228776228798673,-1.0259584848211383,0.17185801759086122,1.2373426458906875,1.1857020114315926,-1.483827387488542,-1.3566249814061688,1,-1.4228647100271254,0.8880980859919447,397829.4,False,True,False,False,False,False,True,-0.753596818186275,5.335659051442167
5001,4.8,-0.6444732414766974,67.85,-1.1652071659927647,-1.1763151313373217,1.2595483424619003,0.3138169344810238,1.0539506058084782,-0.2412481104815779,-0.3900295666433493,0,0.7744744421138843,0.9380903821379243,759680.25,False,False,False,True,False,True,False,0.39960697873107176,5.058962907880695
5112,3.8,-0.6444732414766974,35.0,0.1259024199617159,0.23830418520712063,0.3531397384027011,-1.1544446457679336,-0.7059956549903187,0.7295169496801127,-0.1967104836907854,0,0.8743534944839302,0.4381674206781285,404369.5,False,True,False,False,False,True,False,0.6079636361611173,-2.682783488963211
5223,3.8,1.309723977709462,59.09,-0.8988747132024941,-1.032185322020666,0.3531397384027011,-1.0642565880130836,1.3044663159128151,-0.7848765441721247,0.6925572978910085,1,1.8232044919993664,2.287882378079373,1103481.72,True,False,False,False,False,False,False,0.5545224197054145,4.9569720004686975
5334,4.4,-1.2192371294726265,64.8,-0.3212730563281212,-0.25710512957254994,1.0782666216500605,-0.6313539107898039,0.49033099342893,-1.3285049778626714,-0.35136575005283666,1,-0.2742556077715977,-0.7116553906794018,581548.05,True,False,False,False,False,True,False,-0.9511383216693481,2.1574563710872923
5445,4.9,-0.7594260190758833,36.73,-0.6034977748198689,-0.7993230826107396,-1.6409591905275374,-0.5339508084145659,-1.3712829503127728,1.7391126122482707,0.5765658481194702,1,-0.17437655540155175,-0.061755540781667236,394535.81,False,True,False,False,False,True,False,-0.18585407426421446,-6.719286456532587
5557,3.5,-0.12718574228036103,74.64,0.041509008995251534,0.09143671470791392,1.4408300632737403,1.0136762626586595,1.5280244925821906,-0.2800787128880457,-1.124642081863092,1,-0.17437655540155175,0.9380903821379243,983744.34,False,False,False,True,False,False,True,-0.08997338669479153,5.348085724037667
5668,3.9,1.1947712001102762,35.8,0.38291871699594826,0.20196307499953184,-0.734550586468338,1.3167081367149553,-1.1195524673262234,-1.0178601586109306,-1.665935514130271,1,-1.0732880267319649,1.7379671204735976,655332.95,False,True,False,False,False,False,False,-0.39200179531239726,-4.366254622572271
5779,4.6,-0.0697093534807681,30.99,-0.8687342092858997,-0.7638408464996373,-0.9158323072801778,-1.6775353807460633,-0.09972722230632976,-1.173182568236801,0.03527241585229116,0,0.2750791802636548,-0.11174783692764681,415056.72,False,True,False,False,False,False,True,0.3096859109379371,-0.4587452226091169
5890,4.2,0.5625309233147541,50.1,-0.8358536595587058,-0.6003863700120334,1.4408300632737403,-0.165983532774778,-0.11360190355221088,1.2731453833706594,-0.08071903391924712,1,-0.973408974361919,0.738121197554006,800532.2,False,False,True,False,False,False,True,-0.560035155046588,-0.4771279949192857
6001,3.2,0.44757814571556825,74.04,-1.379478748381645,-1.4388622067070658,0.534421459214541,-1.0173587979805616,0.43808216943744993,1.117822973744789,0.5765658481194702,1,0.42489775881872366,1.4880056397436996,1132488.36,False,False,False,True,False,False,True,0.17077845485209361,1.4018629421998399
6112,4.3,-0.2996149086791398,47.14,-0.823797457992068,-0.5502495946296287,-0.734550586468338,-1.3853260736203494,0.5760112895630751,0.38004152802190394,-0.6606762827769388,0,-1.1731670791020108,1.188051862867822,585880.06,False,False,True,False,False,False,True,-0.5361696854682281,2.4768485451212228
6223,3.4,0.1601962017176036,36.0,-0.8117412564254303,-0.8555256562995808,-0.5532688656564981,-1.7027880369174213,-0.9242887041442104,0.14705791358309833,-1.6272716975397583,1,-0.8735299219918731,0.4881597168241081,512848.15,False,False,False,False,False,False,True,-0.586986673618662,-3.142581594090315
6334,4.0,-0.18466213107995394,33.62,-0.07795698834688632,-0.0809822601617688,-1.2783957489038575,-0.19484371125633,-0.5092018169789165,1.5837902026224,0.7698849310720342,1,-1.1731670791020108,-0.21173242921960597,439556.78,False,True,False,False,False,False,True,-1.4882853520671437,-2.036807267915666
6445,4.1,0.1601962017176036,39.28,-0.8506499069359431,-1.0232745032696176,0.17185801759086122,-1.6991805146072274,-1.2309737140837647,-0.9401989537979952,1.5431612628822897,0,0.5747163373737925,-0.41170161380352427,565140.92,False,False,False,False,False,False,True,0.9769129932337649,-5.046992227743434
6556,4.8,1.1372948113106833,68.37,-0.6681628559500169,-0.7587412815517482,-0.37198714484465834,1.7171431131464894,-1.295473995814635,-0.3189093152945132,-0.3900295666433493,1,0.8244139682989072,-0.26172472536558555,1221327.6,False,False,False,True,False,False,False,1.1166755770158328,-6.218275179910248
6668,3.9,-0.874378796675069,31.49,-0.44128706283237895,-0.6715118811273291,-1.0971140280920177,-0.24895654590923996,1.1319990411337963,-1.67798039952088,0.3832467651669063,0,0.6246558635588154,-0.3117170215115651,325942.35,False,True,False,False,False,True,False,0.9075567507577283,4.414796260421806
6779,3.6,0.5050545345151611,37.76,-0.7635164501588793,-0.9249334192219032,-0.009423703220978625,0.06489789507763791,0.8738307726638922,-0.2800787128880457,0.1512638656238298,1,-1.2231066052870336,-1.1615860559932178,591124.22,False,False,False,False,False,False,True,7.569382133680955,3.145790781590012
6890,3.5,-0.2996149086791398,32.51,-1.2156240089077954,-1.3201228628677948,-0.19070542403281848,0.8405151917693476,-0.1958378491390936,-0.39657052010744853,0.22859149880485508,0,-1.3229856576570795,-0.4616939099495038,410222.58,False,False,False,False,True,False,True,-2.4576828724582627,-0.6854324719868277
7001,4.7,0.21767259051719653,59.25,-0.6752869750575756,-0.7448382571148716,0.534421459214541,-0.7540096693363998,-1.4000193453983638,1.5449596002159325,1.2725145467487005,1,0.6246558635588154,-1.4615398328690954,859809.25,True,False,False,False,False,False,True,-1.3534170164159676,-6.58009092337231
7112,3.3,0.21767259051719653,36.96,-1.2167200272320353,-1.093058023609153,1.62211178408558,1.1038643204135095,-0.17070283401169103,-0.5130623273268513,0.8085487476625468,1,-0.2742556077715977,1.4880056397436996,549945.44,False,True,False,False,False,False,True,-0.11023110373650519,-0.5633193522385804
7223,3.9,0.1601962017176036,60.9,-0.5147202905564454,-0.561092880097772,0.8969849008382207,-0.8333751601606677,-0.7105623124594206,1.1566535761512564,0.9245401974340854,1,-0.5239532386967124,-1.4115475367231158,869944.7,True,False,False,False,False,False,True,1.2731293275829318,-2.7711930185917404
7334,3.4,0.5625309233147541,51.04,-0.7585843676998002,-0.9809212743866227,-0.9158323072801778,0.7322895224635276,0.9682760448072512,0.9236699617124507,-1.4339526145871944,0,-0.2742556077715977,-0.6616630945334221,799433.65,False,False,True,False,False,False,True,-0.8105991493697385,3.292138552344654
7445,4.5,-1.1042843518734407,37.73,-0.43799900785965956,-0.2550653035933943,0.534421459214541,0.9054505933528396,-1.3974842276837809,-1.2508437730497364,-1.2406335316346306,0,0.32501870644867775,-0.11174783692764681,363203.11,False,False,False,False,False,True,False,0.36590815081663147,-6.288679024577014
7556,3.9,-1.67904823986937,50.74,0.1533028780677108,0.37164438868666355,0.3531397384027011,1.6558152338731913,-0.16567875128494924,1.6226208050288675,0.5765658481194702,1,-1.0732880267319649,-0.7116553906794018,375357.58,False,False,True,False,False,True,False,-3.722240652463945,-0.6461471300113021
7667,3.7,-0.18466213107995394,30.26,-0.3201770380038814,-0.46135612564326683,-0.19070542403281848,-0.4112950498679699,0.3205387161591121,0.45770273283483925,0.1512638656238298,1,0.5247768111887695,1.1380595667218425,401968.3,False,True,False,False,False,False,True,0.2454453652071902,1.185993249788715
7779,3.7,-0.7019496302762903,59.75,-0.5821254174971928,-0.49045048566175004,-0.37198714484465834,-1.0065362310499797,1.6898873338854172,0.3412109256154364,0.9632040140245981,1,0.6745953897438384,-0.561678502241463,652011.45,True,False,False,False,False,True,False,1.5390424453136455,6.252583135376044
7890,4.7,1.309723977709462,61.3,1.7151289901094213,1.9756454435063986,-0.19070542403281848,0.0901505512489959,-1.4219002447452753,-1.7168110019273475,-1.4339526145871944,1,2.6222369109597334,0.8381057898459652,1146814.25,True,False,False,False,False,False,False,1.4265973838097095,-6.682931150302794
8001,4.1,-0.35709129747873275,37.0,-0.09220522656200368,0.05396833224868648,0.534421459214541,0.3390695906523818,-1.3373361734937965,0.6906863472736449,0.22859149880485508,0,-0.923469448176896,-0.8116399829713609,465818.8,False,False,False,False,False,False,True,-4.902682972451035,-5.483078311324565
8112,4.4,1.0223420337114975,32.82,1.118347012560852,0.959973144779977,-0.19070542403281848,0.5158381838518877,1.6979571550834618,-1.5614885923014772,-0.04205521732873412,1,0.22513965407863185,1.2880364551597814,587926.42,False,True,False,False,False,False,False,0.09839863065595673,7.471011482367232
8191,4.8,1.2522475889098692,27.41,-0.3716898992431519,-0.457330153315986,-0.734550586468338,-0.9416008294664877,-0.3245237707501827,-1.0955213634238656,1.2338507301581871,1,1.8731440181843895,-0.061755540781667236,512250.28,False,False,False,False,True,False,False,1.9964349373775543,-1.557714099600877
8202,4.8,-0.12718574228036103,25.78,-0.818317366370869,-0.7709802374266821,-0.734550586468338,1.2878479582334035,0.8494986869154211,-1.4061661826756067,-1.0859782652725793,0,1.2738697039641138,-1.4115475367231158,342640.14,False,False,False,False,True,False,True,-3.0953160699420192,4.077593697194021
8213,3.7,-0.9893315742742549,38.83,-1.3274178779802548,-1.4571669608884363,0.17185801759086122,-1.1544446457679336,0.9875699469869865,-0.435401122513916,-0.5446848330054006,0,-0.5738927648817354,-0.9616168714092996,384051.6,False,False,False,False,False,True,False,-14.95169325568684,3.65400880385185
8224,4.9,0.7924364785131258,40.77,2.6533206756586876,2.8163758247047084,-0.009423703220978625,0.9162731602834215,-0.640751692239477,1.0401617689318532,-1.2019697150441178,0,0.9742325468539761,0.08822134765627149,697357.07,False,True,False,False,False,False,False,0.8952521919848423,-3.1396832919734377
8235,3.0,-0.5295204638775115,38.89,-0.16837850009666958,0.0217605536304394,0.7157031800263808,-1.5440570552688855,-0.98890410737125,0.7295169496801127,-0.15804666710027274,1,0.6745953897438384,0.8381057898459652,464459.92,False,False,False,False,False,False,True,0.36700574769440775,-2.96671232211375
8246,3.8,0.9073892561123117,35.07,1.5266138383401762,1.2650881675568377,-0.734550586468338,-1.0570415433926956,-0.7743334445520341,-1.3673355802691392,1.3111783633392131,1,-1.2231066052870336,0.23819823609421023,608976.71,False,True,False,False,False,False,False,-0.9878116198462841,-2.9424670892977294
8258,4.8,1.424676755308648,52.18,2.811695323511338,2.783094453465853,-0.5532688656564981,0.3534996798931578,0.9213074052740639,1.0401617689318532,0.5765658481194702,0,0.025381549338540043,0.6381366052620469,1007855.01,False,False,True,False,False,False,False,0.015494159191003394,4.4222755453155065
8269,3.5,1.1372948113106833,42.13,0.03274086240133316,0.26219162101565385,-0.19070542403281848,1.0172837849688536,1.185517902714644,-0.16358690566864292,0.8472125642530598,1,2.122841649109504,2.1379054896414345,768165.07,False,False,False,False,False,False,False,0.6765154833748926,4.149312659501255
8280,3.5,1.1372948113106833,40.45,-0.7120035889196088,-0.6852001870400841,-1.2783957489038575,-0.8947030394339657,0.6959806197699386,-1.6391497971144124,-1.4339526145871944,1,0.8743534944839302,0.18820593994823065,721069.8,False,True,False,False,False,False,False,0.7358602285072107,2.435932169194785
8291,3.6,-1.1042843518734407,34.43,0.18563541863278482,0.19111978953138864,0.3531397384027011,-1.5945623676116014,-0.20089355455495597,-0.9790295562044629,-0.15804666710027274,0,-0.2243160815865747,-1.0616014637012587,333818.21,False,False,False,False,True,True,False,3.6414083060495708,-0.7232167963978415
